uid,original_uid
-7072444675869353056,2821366535
-3510073450673820291,1362190951
3850647988059989030,4198639456
8641638142873223022,1167505093383589889
-4098313809818090848,760643937950371840
7514266380489427385,1620434316
-1944140625543708425,170776269
-7676899195395694280,854179844
-5283102926765312418,23208580
3925932509010116293,134164584
-6920510264169527756,308462520
5188696306660762005,3031259683
5322130818398588402,1144296549473837056
7477870358303407483,233152501
6533648612654308907,327186696
-612841629125303524,620267121
8288472986025007143,275174407
8793651693269068331,150265486
6008677065865970455,491781833
6347097431230241610,62532891
-8017860595916591373,735283605128241153
5032084801848879057,476106364
-2312804817096924570,777122308108480512
1242967611899662094,1147995674690162688
2733883682834557177,1324329368
-4544148858046503248,908446257970139138
512744578991247832,3111183903
-704072795978091511,764973357532053506
1071078389908136688,358184830
6359819512655826759,1032774949235314688
5033191767437820608,4905817683
-524691252727782034,548896813
1911289149856844859,280211815
4492583377085746369,1062753755282718720
6665296167031696190,1935168750
8422710531445422357,1051867887928037376
2803255092764701347,188436092
-4542882654285158180,313361331
620802680382532893,1646457278
-5477039857552832776,10668832
7870968017191598475,65560975
1331022783666899748,2994633976
2662337606098794450,281616083
1246222479896460046,182159542
8564786116346604230,1219808293
-2037328917466527381,216215962
484322027686216818,333479692
3625840252184692423,1149093137438130176
-2605685747426200515,419904847
119804079315694440,1037482911199576064
-6088529112366639105,156019897
-4460735094485375347,1153777068347469826
2213526426134322026,154697296
-6628957610834659436,898734758
5399268169615757915,924037179109773312
-7738105074023757452,834852281271070720
-1467978401817916318,157888881
4714919513161121744,1167089730552549378
4832366262073454473,147322868
-3906462878183088608,27661197
2417327320899054195,126077275
3303647269276771564,352045034
2337568471599614828,515552235
714357464971908869,1142176854092201985
4983357077027157710,857770560532750336
-7366220470118460724,539855354
3077380054360075389,596497693
-7466093958840133927,1496145343
-2771611441445273930,153181110
1966767870875791080,1169225200740831233
-8675854064716699411,1860963637
8493540523666142104,327583863
-582339807044601376,1584265926
48918949143121362,515020259
-5332408518566741194,1408473788
-2021827321846687103,908346354
1012535091041915801,1168587005082689536
3174414382296317373,2885256711
8891163932387568237,921043103557046273
-1558278629056280550,49374265
8293987694578018721,123385469
1750975515531465984,1348248084
8116313247222900355,187318900
8561685092465962100,313015624
-3305792821487263670,3797231722
2217210436444523856,1150688683
-4390980286701863356,2328281615
-3395623382224923651,18662530
6379028826622364444,1552225003
-1384266465571577039,169321623
8051066409350357067,180386118
-911043722169539279,108694113
1429809915738833244,988120059502526464
6756298609932150907,182044533
-6822767066425384294,819009532085026816
-2064300831341842843,777013556
-8727256664622208385,782070566689865728
-1693950082817476825,4871971307
1058107083198568740,197037668
6738178110920803610,34078304
-593151460311977422,1112850053893419008
658170146924712692,1003395265515151361
8851732702476907870,485063375
6348044182250712537,855561506712408066
7751893246535539189,1483049780
2832429105344892044,365693419
-7984702083996802289,1026044424
-1452828789740705255,608059748
2883300617430488360,142618432
-2728411245671940419,1713919076
-8920827260708066598,329711032
-1602413864013127746,2476144182
4152278833832912229,1708135196
-9031282239420220810,578672994
-5460139604071925031,572046243
4432777117637092085,1174389423464747009
5084901164474591647,952944788
1420722920498226214,300587236
-7713023168062647373,4766808980
2362394649176176432,408681791
-6667603928579369104,449726060
6907069699193458868,1167946888827613184
4886617374584457674,1161443001274703874
-2587386755495242761,497164268
-1285739441005044939,1124373655990034433
8761780108171849153,56282363
-8042619468862098104,444856046
-103619156615553894,201359135
8749481114295193643,902984279755563008
-5066860043910898817,133832503
3257914099203812737,1625901128
6367662866003666328,201647061
7401953982096771371,1054380664085274626
1709172764049053336,978094234246008832
2342608027548045927,1606422907
1442683246622683021,227451490
5754982816696410166,607828392
-4625345616518308061,129249318
-5203577269531174596,798382605313916929
8089907868824520522,478643187
-6043788028728630113,3922949074
-2946666829456992565,382753072
-4994735297592004523,248639812
5016288381503436290,359044167
-7517248441417755221,1161401780577689605
-4227897288616968797,2669399584
7676504840659246133,187667123
4633052645896912993,18772560
1569021063287751737,2715600970
1615802231456094130,1150726663795347461
-4678398303444630757,1041339335692365824
-35601022306813087,185786182
6135446251400933654,3385397446
-4035750433548530316,208661313
3760212680388039083,1171921290233569281
1832633521104933903,1162938190220673025
8026293607710384725,1586681034
-2143814835291893516,227803561
4258383308401410915,162615073
8970873776441822617,1651392170
-5991389469733734385,39308029
-8056606388136610852,206983229
-7672721578940153253,2956753643
-3561033145780418196,1726381374
6726863831864037928,280335487
885966429835177169,1166701570865664006
1734286626638432287,1159075887968657408
-1866829464970222391,585190997
2830075856809414872,266230843
8084470874395069564,383462284
2003992796609749127,926047309
-3562297036468947507,777124987
-6534716293767791644,304075168
-8802141920235910195,1117617157473538048
204744689096761547,1457541499
3223992774220483386,1429206896
-7158881195898951997,625883562
3521750246003924994,783111990235529217
-4524016121217455407,494410450
7320679483730005109,274272105
1121590643162350515,919800662
9015308058819067555,498863039
6303245886370287476,1118830936416759809
8844746532254713751,1493459274
1323754437831607832,1012184137774587904
1067136927576014655,525414994
7834971355576168137,110471617
4283863935786218196,898592671903756288
4580826132185787390,748673687247794176
598524424565022952,1349123928
-2890687615117610843,54231663
6791038176882763023,182416875
8731701356540629091,179207195
-5979521386278745557,2358409002
4034156477787541270,178058339
6064206607555935877,574526861
-4359459301282106649,1042959394324013056
6942109455404361818,156079056
8054837687623541197,64525240
2226883625201635490,360351323
6273616783830840441,80949339
-7311794878919267086,77892476
2889180138281562679,1460866021
-7710470546815140845,148885229
-8499975340646214312,2350964311
7065029866776937772,2428062469
-1492744644293781583,1242562302
8414070226525697092,2460047262
-4495496056669693363,51481524
-2232798779228268110,2735579131
5942495588248965675,1033714286231740416
-4472064797007549871,860314308357574657
8218513052604670221,869761186425966596
314699537148288371,2365576949
7459412222394929215,1422370741
-1230600590698282572,154750817
5310936992269002498,14307838
6198291521038444390,150689228
4303894978529042173,200839184
942743321590009413,145025470
-465535644733465909,880441364122656768
-5002459467374872834,3322229783
7025948097957492015,53594445
-7693071658213085822,193889003
-8074723335173335938,3078232805
-8571393555721022499,57805349
4618541394230670226,1168898597938716680
7469238740564306169,1081650262274641921
8124274623798198896,708852079696150528
-4703926881530967162,4400046447
-1744124095924912635,31539634
-687305636606023579,2998234805
-3617545780279183387,1166828585463816194
-6434016654306852844,1129873949746192384
-5346044570243087590,1289914273
9105196471376357079,3087870221
8090191362097667420,231292227
1516320409825133408,1336553354
4487293953607745955,230823383
2333789089473256279,1156979374941495297
-4743145946609559224,855996091380137984
4507161517910007205,696021143346683904
-2100367435134952467,2168463456
9129550971441483847,81666953
-5469234491117049960,1249550208
-6071445294350872634,1105967761430376449
-5240513592920137967,2673439637
160298547260507373,4197603971
5180915601379260880,1083142456084963328
-6457740428242632271,186907576
4069958151341712766,1152387289626161152
3197292576580378656,300634064
-1601983956791002823,602332887
1196655215703370695,803770249
-2025139680895389679,2671284758
3531190750460095359,895695677828857856
-1635453486704032170,142786478
-1237205346148727424,1165485677955440640
-3680845305453476689,1017247523566706689
6140292522361484155,2976423221
9182608862519320930,183103703
-7065610699788215000,2660234994
5944628825400543920,1114097880
-6768853541823789719,210952398
-7703135202044185349,456234735
-6402361888329629939,35987013
-7204269162812653712,1393488416
5684502832347160008,2371183357
4487686047345762580,986865948
8810653722251643106,3087633519
-8508312114932036941,113649213
7339079178671236815,882751159
9005859662327322523,181721571
8958417006021384257,3053197478
2069454923373941125,1016414578236944386
4679981882412857129,162525215
-8615109346005200911,1154899778423132160
3403268519693845211,552925931
6667850896686270213,158169915
4697857876344358839,1043109757706559488
7581469262696027434,1228328989
-1243489394097970697,259237870
-3961796396086799892,888706170537611269
-8360142570340550648,833273737621405696
-2650675128138339104,1077513267885588480
-7938827679957844689,1108351442396553216
-8624008527420098490,1124748161967374341
-6397158981047169907,57751782
-4569300092583737024,178131317
-3313669502891784046,3305418750
2078322781720237013,1169374482814947330
2796201354216153979,75923299
1699707642155272070,802903871169458176
-1149329133458937148,3166086407
8359724340994887118,571210129
4903695602009524906,389160684
4926900198770163324,3363531671
-6961101085965904782,2632996601
-5063463712222194544,847256197757411328
-1272871821909134733,1003822093543333894
8646124386703368409,203678633
6548946204482156933,1367046830
-1493270764235357847,148112964
6537945612911350514,156514975
-6705422441587159207,1162726865032949761
-3700715631517724483,522148072
-1698180039344214361,75806794
5918046161674160714,630380373
5302450376880036121,475526617
-5116898234205654152,2837718233
-5981375977583488224,903652418315051009
-4946719931869237208,361196997
4515372736842309048,1010494435866611712
-7998902043765364826,3088457169
6441255578883046447,196222864
3953251742993143513,1166377607950151680
4637616825845686129,1142475156025200641
8975090691392446772,222196329
-6780427263962304350,546364291
3475801666686158948,305279370
-7349057170342757943,3003704333
870758453463607738,1131938474397970433
3747385094356024141,2451923826
7072465611907840614,758813062166032384
6407570308435640638,150644015
-5827211690696101525,317312978
7687654430559236334,93730223
-1486227200183107386,963474895
2890888572274253567,1169563766838759425
7313481325829562802,1166853575982669825
4923792161238073641,1169110905810030592
5839494205770288207,1161014977853104135
-5339230267563314970,1385668454
1027226221649192463,94474328
5387341406583526086,172444946
-2433171146409441451,135924002
6742230644495992637,444823453
5821116118002796072,1720135849
792017836254483080,303480247
7101111472740120307,944058737660256257
6242512033273219295,906659956807667712
5908267742591070355,202389255
1048180988179640887,2188419788
-5127391837741466149,46587924
-6166778337138396428,23186530
-9074022861931405835,1030913913230110721
1415566790260783309,216080411
6980739005413534737,178539455
6439861303564514705,21941084
8029820301100279325,180591745
6289885379825018407,98038119
-7063159146473189502,927860213805469696
8777452882403154900,2451683803
-162296843331788014,542172857
8796054267761690866,117824280
-820755762812598929,1036625217118986243
-92517429197784436,1697649187
-6522913511270807011,2346172496
5706911318164873436,1164908268751339522
8241543323112332394,792541883411161092
5143367613260570243,811923842155343876
-3813237531564785685,7814792
7860229934308633209,168649634
7831958235118406967,1159283819360542720
-550751422045670756,3366725297
523257460278337177,175760223
-283948518786114428,2897307609
-786149004228030810,299398049
3265468398331700260,2959513160
265785920579133848,4396462108
-3653016494315448776,41049480
8215272773374752351,61236138
-123679451842680123,347948005
742274607949022921,134854142
812515073175171077,42634596
-843659239706674257,36057408
-6805718794010446418,129379940
442595829345535110,1086053803038781440
-835793905553964179,1101362426
-984876089333054148,4191721409
-1578610146726455785,1169604051501223945
-6384349553257195034,267939096
7253752684657805832,980211256501198848
8334221846690180145,2802723047
-6903145016306914599,1728853669
5863829832732890416,183327097
-6573364255870286842,899050675165962240
2308935327683645609,167635199
2315501906794004771,2152275342
514061892125087968,2938245335
-4345916380981117735,4075467563
7456942537782247891,580483689
2481125870492403916,2658223434
-3182007930955415185,356586180
8732601077903544125,140846392
4210189116347597980,184933699
8180925657603051912,342104583
-2210917991024899552,1171888226702901250
-4277180913722815856,83058249
8130782509759403733,174111956
-1291396374688203067,856659434113830916
182007515474326082,373991785
8235583214209346187,33973430
6083981737584302810,201710131
6368764326053606592,811823584217858050
-2914590627631398219,243425687
-5166057894931188157,1120882556562546688
4858734753733871124,242917986
-7672123592886279957,201987050
-4713083047408276773,2602351439
-1996304245377346112,174750525
-7498069630783706136,331378840
-6647189672880856541,2606543810
-2630197601310110829,266817346
1782855322608726093,3315686649
885164908958126408,162611229
-5542948217758855240,960649617334505479
-7742914252034920223,284297945
2653923681870043455,760948471230758912
-2641111536882861815,362523954
8654179602027688897,1005972656347328512
4413473695480498822,259308101
-6767256563305842559,1112867992084332544
-4202906414123898650,826964373629452289
8562648641828682148,163051236
-7913954203849070059,462883358
-2584382917083225347,1008172651846754305
-3250218476338291483,1126961706985558016
9189147815975091840,139538945
-4818618103556884424,138758947
2308963136210749071,4836998681
-4632743046101558775,44251434
2921416766978371800,842529151072567297
-4523954530928242322,178523444
-1804706777071374584,715959794
2038838203941904245,4496986997
2160330840137826799,26039462
-967168421786890804,1090789700133105669
-8830003918655561296,4767867796
2374637306888758602,390512982
9193101341159001844,155047382
1793561009106907264,195158053
-1792127024935006690,4039784417
-2936468587584453892,2166750964
-5015169399145865366,2387764495
6671379761423704798,480526308
3588578587532043465,274570305
3748910157771881756,275293165
5414073238206728755,224221843
2654463248113840539,3616739957
2776848783930876144,288001364
-6914332375005350670,377439497
4088346211517753426,190513690
6458430383649090799,223268105
-8943038286674371127,290260401
-7258551072424396587,1166426476792733697
1000707399411717473,971931035951824897
2870904191933790923,464855758
6332098816749102774,412836201
8082184505235971284,198164569
1157275851820500842,1332988250
-2693644678815072100,11417402
7231008123089128265,1143598979172581376
3195278835378184536,534671130
-21737754653408396,339293558
8649130159615087607,1163501307807842305
1774670956394877715,102882166
-1262841955028718067,1109196045458771969
-4164578558918043575,101165661
7695492158021280202,2288743125
9029598742636243954,372389506
-8478847349903743098,329480468
8065376517185309966,1141158519133102080
7489322807084245527,533862616
7647958388896115570,921319541799555072
6647696599419464619,414343135
8696793962795158752,836957286778212352
-7979465290839839980,1156649819018018818
-6825348769307860530,1152056077434986496
-7332576638901585476,1151951141657284613
8189928377030336186,1156951337357250561
3768522416598313716,1151967504174080008
-8806302379066814523,1159117378896240641
6486689009979307278,1152241084464078849
-6715753699011090731,1152232462455644160
-2833745013363260447,1152226642531684352
853193173274144699,1152238863697534976
119768372436108595,303302947
-5199313687074262196,513695907
7386988757251163403,320430303
-832113556487543091,175576846
574103396744211251,2492681643
8754717391655452652,995671817779138560
8509664688225784490,211254627
-9054846920801692499,2164141863
5904610319004564214,137535415
8316894855681614195,964541152551727104
-4047373738530861300,2885249547
-96863148498856143,1423721245
8185474078713064632,65688173
-5192955947509073503,149498036
-4584939010125809448,2203388324
-5454402683547956945,313557952
-2293632596533021903,1138897816183541760
-5005622157100495862,310035439
-4109003922835696174,2331835844
-2700879381366114471,29552813
859008609873059659,1129928456530288641
-7661031397964560560,1018883870710738944
-2796108367415496235,758892499
2994450329657705032,2800884257
-1111425601671516709,1323430057
-1998685389087761243,262297651
-9060161296425689934,1168230144517050368
3101444254795752486,701308171
8738408640135605497,3174438562
-2316669334892057367,932335987
-3762373831616533628,583069323
2381880495831073763,2667416252
-1963240918841555509,95417930
-8157972452260610661,875520432866250753
-5219095924847518208,884184454830460928
-5217004653080502261,263770074
-8953419198747686970,338051924
-6907531990962489772,996857580478660609
7166226910112648098,18734147
-2226572754293112953,521794041
-1563755372420211651,2798226518
-8565011698177230944,968125091086241793
7679151898060164473,1151619789447737354
-4340276584264734243,1161063424144621568
-7355419180770283841,154663826
-4794794324645950367,3239012254
5525112598900659154,779072142310801409
-954344281489165184,717894137916297216
5421080340711788570,1950925981
5338557640116464835,284300073
-2998681506248238040,4333925777
-9021039666242778875,150852890
7728494296231418038,1169379920491028480
5902615095882367626,163451140
-2882802888799045890,1169421706731184130
-4496877899883527143,1569311360
-2361370521167458294,210213659
3584149275685014178,197197104
-7375460132760489845,1231841233
3554821421211089925,845352060199555072
-8155100505124411428,88474690
8896826643599283901,489748665
-5305323387146354497,926451908021190656
-8057718778265800482,412664946
-3130143690850166571,242324069
-1567007562380392154,776996496109608960
-7208416500472601143,99008654
5406193073122428650,348638978
-8094106568958777684,125193566
-5045469935887866454,144700362
-3558347127007769849,182892475
2793612433936256580,187338605
-8797269478151100350,2160907448
3438512827939929959,864263743118749696
8747144880098419399,1169436643507523585
3621775289294131701,1169518673700282368
814533228250659438,1120735531
-4371476370319558905,1027646436123582464
319204873011568213,604489780
6589315364988744567,177772089
6528049683623908095,842128957
-9015315999659145746,1062012211432951808
-1168954388157743359,542138045
-146546537262661156,157338136
-4086159382210547645,1301244864
-2169425227445704524,1584734413
1721580068421995383,2888004453
8249478106735594508,327377490
6505023093889481548,186094946
1405133881047170704,215723138
-1607760214799475540,304141125
823986195384798887,1020732189250588672
-6406143296163019323,131027881
6403754538398334999,1160658143250210816
8255067595014115427,340076873
3129552034601232800,733130065
5552951713305511354,1723181719
-596696295343527131,1273185354
-2915439237288319826,202279567
-7934972783164199072,172164835
5819464084327422804,465545334
5510292054911428825,303359698
-8803276754334561040,149329407
3821431111872451137,1141435946
7230576618781713282,202919282
-2653218409630062990,463063466
-3154248405481212053,1015641509893427202
-1709445533656545525,444289480
-4326995160234494552,4829955555
-6676319674556306979,1150579684918382592
-4415976624852401341,934931773439569929
-5222059330099896956,968211119058939904
-137248344214204376,2177611059
-3216228857442719774,142552750
-2707803403649900887,176466339
401551567854225540,1034075455224270848
-1026621307605465288,716329674360680448
-8438994345081162006,765236068719464448
409621551760949023,3164452877
3303937054891714960,175092974
5228272554152117597,2866261589
-6254983383758063592,208549466
-86633472899561623,1160895939516796928
2122873992027409470,187782521
2388279656988747888,229516510
-6446389847399385840,114376406
-2693939177217041836,3292118152
8284540948029123026,1087523158205313026
1073550015486730121,353388075
-6278872127148095796,1044039542322475010
6884722315217717553,1410448459
5323174574141034147,139742699
-1298973176109246634,987899447387574272
5955555543333753232,2179147483
-1331366976009510969,4638589247
5119935521106381186,135642314
-3138411433230945695,267925914
2784400549063236936,995837048765452289
-890771721959128994,97805005
1486715447573483265,2961602056
552612716053970248,1105009957
1894716897588631904,128750417
-6814051773089485645,166785789
8150914617935686079,742188350455582720
624249032971068555,4277603716
-2993658790985279395,89780111
-3051041502624175018,582231326
-8981502506096138357,1133746333322555392
1056916239975165455,4194311320
6430215182627168320,592183846
3252400315975808185,1082780347333599232
2281682602670233878,2470818295
-8923235476470137319,1168589130911113216
2125209574403066434,1168999371528114176
6628135438427770557,237801056
4879554324607104209,612085694
8597815708048687821,2801852721
-8196304422801588113,189423247
-187680556073369970,881576863310770176
-7161519454836528916,902374512104222721
-2863982569456431161,1008422966043004931
3897647363730683110,274213340
-2107413560763259472,425293303
477751009472511510,1586144834
5956528093260809312,397669232
-913257787488718076,846120965415276544
5089772972220104710,161485552
8931925493948425038,1168186179654754304
-3524128461319724058,2737440477
8633737032119138126,153531836
-472253888307727939,480804148
-8514231103025646980,2948045266
-3293250160739063079,193420238
-8960244513174068646,715393920
3805621874155049007,1010330214684151809
-4055517971661739467,2427132153
-799606979008937137,1464033674
2206816865206392458,1058773818217508864
789644138931904300,4355618237
-7844738243497046852,2651877292
-4189249808851317107,2727714622
3879804479267084071,885913418821238784
2143146084273960354,212793764
4330018219824437354,184618044
236824453833135519,254804840
-3043597678263937769,264275106
-2849835700995581075,1070815147692867586
8871499672747878476,621349825
-4545425639740471766,165577149
8239806492244471963,157787790
-1914041652202197960,4290963792
-7727960493942259634,1167470641148301313
-6620211829072340190,126704071
5230818428482781443,1278001465
4968729615898471547,747865937928392704
1045895392251035036,349961414
1928820546302726773,1046894028
7137137069185759445,854751699092856832
-1973543293099974169,601309920
8926665712657484598,288859650
5988629689076892275,1161123736776581121
-3334845840936672198,208767953
-5443055075024954632,1078616540231147520
5419099428505810226,717049056778960896
1316332729496841927,266940239
4920558683153309246,141252340
3422951020347069059,844376237984436224
1010147495844506405,981575837085503489
3581414277377734546,157524577
-6996043723062557924,184491794
-9190987484962466076,4851704025
4315028652366043328,1206556976
-6542819252215619122,1161704920631914496
1764047258333607944,88536781
3207313978580690826,855251772616605696
-2088534381769060359,387234820
1155097341828570481,1159901850897981441
-3218418158266505779,4903652765
8580159680564706345,1067487668840407041
-2766220480927247153,232474190
8123660466848264744,165854628
4739775822101888943,436039305
6589566767473874401,933388672514347012
8484964937969126277,2190923580
2429120038150822870,254798259
-1255837323190455504,902164720135888897
4940733447108204001,822456876
3711863292045043154,1122216281288130560
-1800750075632864112,1128636681597476867
3993174077385544232,432140005
-4166678116971650419,2613035439
-4978563390815301326,3379645858
-16658067412867460,1008577113841111040
702307457544464572,826990005637804036
5392625932659404479,2720808011
-7416522414412918799,146122217
-8675159637079915400,1088560900943024128
2707961195965153323,1013898130096607238
-2695386713896714352,405246001
-8049227672426074214,4334324368
3181336380013033225,4253454623
4829190016990842341,254160262
-58505135065140951,178514512
5949849843851032750,529044971
7110771610216593405,2559743627
413695507595131013,106797951
158378897865506320,1133827424288989185
268777823672361208,227013508
-1771086643462602589,1164625699984072704
8767340254110209197,300615889
906692158813854307,971909752883236864
-1329679714076507576,57976796
6193747310002494699,63875174
4361282913570807460,287787877
4862507758328891806,2604730986
4617222214926049468,292905003
-4045184896625631846,841424762660360193
-3079158973088510307,323494363
-9144957877162561839,989087323
-1701450727640885174,218158983
-6389266590817478295,130480939
3795004237987740196,1161814193265356801
6707182957672461316,293884799
-7707805282292176475,1164849650375041024
8263002930362724656,769394787212464128
6916230403918037347,344254162
-5042232957005475645,106554188
8244567054258986977,914799403
31601312915607253,1165805275124850688
-383847651965775915,855841092633329664
2820262497708408245,840576240566312962
-64914027581721487,1475247798
8559920328337191640,2535442855
-6593583423292928746,1312388802
1661802334525639220,141352310
-3530306615188216507,170824025
-7341375604268600639,1145092828856561667
-4705456492565511906,2624017618
5873205721731312758,3026105930
-5621224118297048844,510625340
8335319987020424786,2947222486
7092191309626744859,1642051784
5660594764418837132,637217218
-9208379463317849098,2595406724
-4915637436818734134,73164225
2624131440436279230,191313896
4996153791213189251,1164788382758629377
-8276543446996756168,134251993
6071065725278077284,164498831
-5512976517283538174,3321925431
8973572714391658261,4832403417
5664666077801535,859970784923701250
9157536615895211423,1045667371
-2795939307399575630,208667430
1705884781858833359,769093068
-6083311813017911258,805886112636039170
-3594659008597734829,213097003
5313774349537874824,856152767190192128
1580176947631155705,155370546
7803887232498623194,136418717
-38916458778107441,171570216
-316755651260780315,271501490
1989287804267908953,2190102237
1508593981747251289,1618246184
-2430048108734477966,974455141
-8161390061343857845,136299452
-4667255570795814965,3098494595
-2741979700793288128,367774193
6971884494842947877,940720114546208768
-7028145867602571339,128230915
487388443223065717,2780840364
-1780374713555273458,1162874497013301249
-9013935663255787997,588501685
-510020462424004316,1002348614
-67528536030430417,947969831168561152
-697327831335156847,144650087
-5854995282018754875,186778040
-8885606491843683820,1113809304228855808
2455353708249436900,856934185814171648
-7166118031873743799,3324895637
7609057596002457998,149590236
-7125496144654518956,1164132765689950209
6512752192753367723,214050542
-1946469881176034544,2542770952
4944935757297517671,285229731
-6623041364381471424,150306209
-6003938919624696966,227743370
-6382083101890583935,75647098
-633913545335466994,1037382290849099776
-5247162956535707370,208096943
5077923056731802938,1117177579012788224
5123311394497857928,1835618676
-2379538293746582534,400798063
-351496425722689163,990179754
-8886225156757722277,1099559552
-1762752007547626051,147026218
299686339712153083,932071701910867968
-5685009742956205031,841716189638381568
-5681956003247801154,966154816258002946
-5955964861386868704,918952786506772482
-2357314827327462500,860099792306884608
-1235123335361695854,173813794
3418985578935577400,2576450679
-6959957864343342258,791865890
-8254034666836349161,1065828003572256768
1462581658486417279,325494856
-220017102786529997,4285389575
-7436512246227467819,956288444770193408
-1998211880674798221,842945031904333824
-2924592736504837333,1875390948
2879248004004763638,372857162
-4251186049859619267,293875388
74300228209665161,3271087816
3535983973310642346,1064726923828502533
-8780369236458344552,178341773
5730623104291380281,828258997174202368
-1289713142961829622,1100538820787912705
-738061256088637464,911443764
-264790351670556680,766208053146480640
8611717583759157297,424550709
7386458574512741844,2767313335
-7812488070094930718,1162812424518586369
-7001048500441961467,906591067113390080
-5385266917022767340,2884565704
-1914194805081882273,1253804696
145471003454452494,1139353762340966401
-8460180965874363830,1096415250516193282
-7314850361977687454,226758353
3662030921336027011,1001443979135774721
8020795706936197044,70836803
3714716775304103300,483189928
8239515928503346792,701563770
-451808347253102671,3837147923
-9183270825614833767,135828994
-5187128802819453613,101941905
-8601624399691272871,1360518234
-5257207672326279712,3976729425
-1485962656032911172,110269360
4010518247268608124,2345480114
5392268314036553157,273132659
-5149213544229431949,2670737712
5495835316829196782,839508277
7765061184675693023,197648739
-1663632970958767930,484247518
-3752857727695742903,197486054
-2492495889290133416,131521791
795722841866923834,227862402
2294271849190391123,2285706902
8256308340163419760,349795919
-51128739378095236,2706935923
-3609413267897353417,1127763269396172800
-7319316023974305358,1134760424266706944
7443984000940934231,316179773
4833089424055290929,1135205101
2965750798162016083,1169591412716953600
7703114758843828104,204994022
2167776156647943481,1151843032611917826
-4765261262917765283,201118608
1578322812625799251,2523614775
3264653100176574458,1169002173180628992
-7325727838195577337,3313910345
-7286797034843411497,2759394812
-1400013590047879267,134807170
8259551058740652696,2279131436
1797702902065841432,1169662127046610944
3227063910924832802,794751606
-1552444332471708832,488727356
-5662597454614892578,1036296586614251520
1443499651033290803,173692286
-4784984267749083237,310022942
-5206586428167900578,264914636
2772380007610393873,709977359332593668
-5855134889729537682,1169626111237677056
126968435544800474,453025728
-4783938035711335657,1168285804172599297
934540571392866333,71923914
-2748364825162298427,1070359512744411137
351782938394115239,128200699
4983341619174315385,1099878407423381504
-6617090651664236488,3196256260
4885496525781107401,13594072
4677366030608592692,2734127513
6324023344352995844,1168303673191075841
5224883760436019251,587918760
3193406068418575245,497554387
4197620176951441395,105343738
-7567092648405952094,74842164
6578593725467148086,1070301363140202496
-2685821207780955351,59897597
-9067131478090658130,501833604
-4030355993631185387,150309518
9102259101354305662,468821547
401726484131906027,14288655
3440235854496742690,102515273
8704992558430759747,388609500
-826413939157552956,143998514
-3092667855970130101,1063103749118410752
-8338604839339119243,271621500
5418378099435181939,1587196543
3684316882524869226,136105305
8817504797649286393,1167022452393873409
5712833916569932288,324516229
-3838459341644221757,205037715
-3584003954318154310,270126244
-6702380487471463461,276236516
-3173806872377124804,1169395052902277121
8413570620428675387,230561824
-4943262163899885071,172578270
6229918744292052375,2563860152
-3558314676168388111,1100439946945531905
-6148334595824776809,920626719647764480
5263718156498346549,2750292267
9119878694908902567,1037020939018543104
4366278040641984801,728024721917415424
5860951567034747810,234578852
-8210649184176749588,1168130487564607489
-7265836312210315017,2160187808
5592335750163321549,312448086
3726359417372157294,318668521
-2778454698410877933,14304060
-1485208007553258498,2654176217
9094516291367295742,281057658
-6107149031148980877,292304667
5889005328758219733,1126471272370790401
4169932288673929772,1148943825383186432
3938375717141312378,132294661
6394650390696448158,189270718
269424708861725983,3757416677
2616850052719853349,905719202677391360
-5106752979454143777,2389709155
-7871844999617244781,1102648832838590466
-3514058848347797956,203273277
751123138141876155,4254293410
4993439720927134808,100615466
8373864554965342738,1088804799355805696
-7126373352231071502,14156599
-4126628160730439724,1038669602
-1654438112273703313,779034325174087681
-6508457687512881893,771668940292358146
2116843697548596289,314706790
6692724721222573906,318504223
3187046911812037020,188330722
-7058193187606238244,266212843
1960764458966615686,895635613
7234394084738133050,786608824455094274
2086531199107657637,402736284
7690501051855525763,245177360
3444074168549778332,970191271804526597
9062739235966326327,73214644
2173364195137739008,121984065
-2079665270363463375,306017157
-7588440366460833239,1554050953
-8963162956381740658,1157025047640494080
-9138422989846093574,63266145
-4653198919820308671,117287440
-4632898232685973045,36187616
5884841381542170899,187585623
8940973271376936193,1699751930
-7201103304113305358,1041397741027565569
-3295975843379276041,144312294
-1843610002121722657,52934782
8123849780904156220,3437948195
527202189894313233,2920150672
-2799845436297827671,196605087
3913578700014482719,222420570
8580951326733695479,1067237316144570370
-8492593294340489682,1165852318547533825
1542940261097671739,978994893006753792
-7179553234160025615,1082848687167029248
5733021252471368965,746784718566334465
9174435901726663321,392673492
-5428696827640232299,1164633877496893440
3231438569835477961,927633389812887552
2814591273734515957,103870845
2876481552203401101,1168318593160888320
-7674334421367717649,52244457
7398424358523834446,1083462739949993984
3755337026506980689,1054380991404564481
-8137734594997233604,637384863
2822750758287621625,188175551
4573739024048072540,905062584528855040
3966701085630050391,124895902
7479208540304523694,229480408
-3271726593125344498,723870809996034049
1156742248774242015,226805712
-8085887979145943980,1413563167
-7231267501874036686,68273767
2698843428509517440,1015417003073593346
5316428928854326999,138249097
1457112496805483160,1083773328618336257
5053614931602788152,148924767
6084219400462498688,1059835172806422528
2365603081596400377,1153400285462769666
-4489556517046067153,2386339225
197148664108590622,1160690989490720768
145486009972446476,1260343304
-3464031082836607130,1858803882
-6745170294756822406,2279505829
-459652939368096165,2157612469
